"country_code","country_full","brand","model","num_ads","total_ads"
17,"germany","NISSAN","FRONTIER",22,5638816
17,"germany","MCLAREN","675LT",22,5638816
17,"germany","RENAULT","RAPID",22,5638816
17,"germany","OPEL","ZAFIRA ELECTRIC",22,5638816
17,"germany","CHEVROLET","SSR",22,5638816
17,"germany","MERCEDES_BENZ","X 220",22,5638816
17,"germany","VOLVO","760",22,5638816
17,"germany","MERCEDES_BENZ","CLC 230",22,5638816
17,"germany","FIAT","500 ABARTH",22,5638816
17,"germany","FERRARI","550",22,5638816
17,"germany","LANCIA","BETA",22,5638816
17,"germany","PEUGEOT","405",22,5638816
17,"germany","CHEVROLET","AVALANCHE",22,5638816
17,"germany","MAZDA","B SERIES",22,5638816
17,"germany","ALFA_ROMEO","ALFA 164",22,5638816
17,"germany","BMW","628",22,5638816
17,"germany","CADILLAC","STS",22,5638816
17,"germany","CHEVROLET","K1500",21,5638816
17,"germany","LOTUS","ESPRIT",21,5638816
17,"germany","CHEVROLET","EVANDA",21,5638816
17,"germany","MORGAN","4_4",21,5638816
17,"germany","HYUNDAI","XG 350",21,5638816
17,"germany","ALFA_ROMEO","ALFA 6",21,5638816
17,"germany","ROLLS_ROYCE","SPECTRE",21,5638816
17,"germany","MERCEDES_BENZ","CLS 400 SHOOTING BRAKE",21,5638816
17,"germany","CHEVROLET","BEL AIR",21,5638816
17,"germany","HONDA","STREAM",21,5638816
17,"germany","NISSAN","SUNNY",21,5638816
17,"germany","LEXUS","RX 300",20,5638816
17,"germany","MERCEDES_BENZ","V 280",20,5638816
17,"germany","PEUGEOT","J5",20,5638816
17,"germany","ABARTH","GRANDE PUNTO",20,5638816
17,"germany","BYD","HAN",20,5638816
17,"germany","CHEVROLET","S-10",20,5638816
17,"germany","MERCEDES_BENZ","T2",19,5638816
17,"germany","GMC","VANDURA",19,5638816
17,"germany","OPEL","CAMPO",19,5638816
17,"germany","HYUNDAI","XG 30",19,5638816
17,"germany","PEUGEOT","BIPPER TEPEE",19,5638816
17,"germany","HONDA","INTEGRA",19,5638816
17,"germany","NISSAN","SERENA",19,5638816
17,"germany","MERCEDES_BENZ","208",19,5638816
17,"germany","FORD","GRAN TORINO",19,5638816
17,"germany","CADILLAC","ATS",19,5638816
17,"germany","MERCEDES_BENZ","ML 450",19,5638816
17,"germany","FERRARI","365",19,5638816
17,"germany","NIO","ET7",19,5638816
17,"germany","IVECO","MASSIF",19,5638816
17,"germany","MERCEDES_BENZ","ML 230",18,5638816
17,"germany","PEUGEOT","304",18,5638816
17,"germany","MITSUBISHI","3000 GT",18,5638816
17,"germany","MCLAREN","570GT",18,5638816
17,"germany","PEUGEOT","605",18,5638816
17,"germany","BMW","214 ACTIVE TOURER",18,5638816
17,"germany","LANCIA","THESIS",18,5638816
17,"germany","VW","ATLAS",18,5638816
17,"germany","KIA","PRIDE",18,5638816
17,"germany","VOLVO","460",18,5638816
17,"germany","MASERATI","INDY",18,5638816
17,"germany","MERCEDES_BENZ","CE 320",18,5638816
17,"germany","RENAULT","LATITUDE",18,5638816
17,"germany","CITROEN","GSA",18,5638816
17,"germany","ALFA_ROMEO","33",18,5638816
17,"germany","SSANGYONG","KYRON",18,5638816
17,"germany","TOYOTA","CROWN",18,5638816
17,"germany","MCLAREN","650S",17,5638816
17,"germany","OPEL","SINTRA",17,5638816
17,"germany","FORD","EXCURSION",17,5638816
17,"germany","MORGAN","PLUS 6",17,5638816
17,"germany","VOLVO","S60 CROSS COUNTRY",17,5638816
17,"germany","HONDA","ODYSSEY",17,5638816
17,"germany","AUDI","ALLROAD",17,5638816
17,"germany","SAAB","96",17,5638816
17,"germany","MINI","JOHN_COOPER_WORKS_PACEMAN",17,5638816
17,"germany","SERES","3",17,5638816
17,"germany","MERCEDES_BENZ","E 290",17,5638816
17,"germany","MCLAREN","765LT",17,5638816
17,"germany","NISSAN","KUBISTAR",16,5638816
17,"germany","BYD","ETP3",16,5638816
17,"germany","CHEVROLET","TRANS SPORT",16,5638816
17,"germany","BMW","732",16,5638816
17,"germany","FIAT","SPIDER EUROPA",16,5638816
17,"germany","LAMBORGHINI","OTHERS",16,5638816
17,"germany","ALFA_ROMEO","ALFASUD",16,5638816
17,"germany","DACIA","LOGAN PICK-UP",16,5638816
17,"germany","SEAT","INCA",16,5638816
17,"germany","TOYOTA","AVENSIS VERSO",16,5638816
17,"germany","JAC","T8",16,5638816
17,"germany","SUBARU","TRIBECA",16,5638816
17,"germany","CHRYSLER","300 M",16,5638816
17,"germany","MERCEDES_BENZ","S 560 E",16,5638816
17,"germany","TOYOTA","TACOMA",16,5638816
17,"germany","SMART","CROSSBLADE",16,5638816
17,"germany","ABARTH","PUNTO EVO",16,5638816
17,"germany","LEXUS","RC 300",15,5638816
17,"germany","TOYOTA","PICNIC",15,5638816
17,"germany","CITROEN","ZX",15,5638816
17,"germany","ALPINA","ROADSTER S",15,5638816
17,"germany","ROLLS_ROYCE","DAWN",15,5638816
17,"germany","RENAULT","MASCOTT",15,5638816
17,"germany","MERCEDES_BENZ","CE 200",15,5638816
17,"germany","MERCEDES_BENZ","SLC 450",15,5638816
17,"germany","ALPINA","B12",15,5638816
17,"germany","HONDA","OTHERS",15,5638816
17,"germany","MERCEDES_BENZ","CLC 250",15,5638816
17,"germany","LANCIA","FLAVIA",15,5638816
17,"germany","ALFA_ROMEO","75",15,5638816
17,"germany","CITROEN","TRACTION",15,5638816
17,"germany","RENAULT","SPIDER",15,5638816
17,"germany","SEAT","MARBELLA",15,5638816
17,"germany","TOYOTA","FJ",15,5638816
17,"germany","CHRYSLER","NEW YORKER",15,5638816
17,"germany","PEUGEOT","309",15,5638816
17,"germany","MITSUBISHI","PAJERO SPORT",15,5638816
17,"germany","FIAT","500L LIVING",15,5638816
17,"germany","MINI","COOPER_SD_PACEMAN",15,5638816
17,"germany","BMW","425 GRAN COUPE",14,5638816
17,"germany","MCLAREN","540C",14,5638816
17,"germany","CITROEN","DS4 CROSSBACK",14,5638816
17,"germany","HYUNDAI","GRANDEUR",14,5638816
17,"germany","MERCEDES_BENZ","SL 60 AMG",14,5638816
17,"germany","NISSAN","KING CAB",14,5638816
17,"germany","MERCEDES_BENZ","CLA 350",14,5638816
17,"germany","DAIHATSU","MOVE",14,5638816
17,"germany","VOLVO","780",14,5638816
17,"germany","VW","T7 KOMBI",14,5638816
17,"germany","TOYOTA","ALPHARD",14,5638816
17,"germany","ALFA_ROMEO","8C",14,5638816
17,"germany","MINI","COOPER_SD_ROADSTER",14,5638816
17,"germany","TOYOTA","SEQUOIA",14,5638816
17,"germany","CADILLAC","CT6",14,5638816
17,"germany","CHEVROLET","COLORADO",14,5638816
17,"germany","OLDSMOBILE","CUTLASS",14,5638816
17,"germany","VW","ROUTAN",14,5638816
17,"germany","LEXUS","LS 600",14,5638816
17,"germany","PONTIAC","GTO",14,5638816
17,"germany","RENAULT","COUPE",13,5638816
17,"germany","TESLA","OTHERS",13,5638816
17,"germany","CITROEN","AX",13,5638816
17,"germany","MORGAN","ROADSTER",13,5638816
17,"germany","BENTLEY","BROOKLANDS",13,5638816
17,"germany","FERRARI","430 SCUDERIA",13,5638816
17,"germany","FIAT","500C ABARTH",13,5638816
17,"germany","FERRARI","208",13,5638816
17,"germany","MORGAN","3 WHEELER",13,5638816
17,"germany","FIAT","MAREA",13,5638816
17,"germany","FIAT","131",13,5638816
17,"germany","MERCEDES_BENZ","C 30 AMG",13,5638816
17,"germany","BUICK","RIVIERA",13,5638816
17,"germany","TOYOTA","LAND CRUISER PRADO",13,5638816
17,"germany","SUZUKI","X-90",13,5638816
17,"germany","PEUGEOT","204",13,5638816
17,"germany","FIAT","PININFARINA",13,5638816
17,"germany","VOLVO","480",13,5638816
17,"germany","ROLLS_ROYCE","SILVER SPUR",13,5638816
17,"germany","MINI","JOHN_COOPER_WORKS_ROADSTER",13,5638816
17,"germany","ROLLS_ROYCE","SILVER CLOUD",13,5638816
17,"germany","NIO","EL6",13,5638816
17,"germany","MERCEDES_BENZ","CL 420",13,5638816
17,"germany","MERCEDES_BENZ","SLC 350",13,5638816
17,"germany","FORD","TORINO",13,5638816
17,"germany","KGM","TORRES",13,5638816
17,"germany","BMW","ACTIVE HYBRID 3",12,5638816
17,"germany","PEUGEOT","CAMPER",12,5638816
17,"germany","MINI","COOPER_PACEMAN",12,5638816
17,"germany","TESLA","ROADSTER",12,5638816
17,"germany","PONTIAC","BONNEVILLE",12,5638816
17,"germany","SUBARU","SVX",12,5638816
17,"germany","CITROEN","DYANE",12,5638816
17,"germany","RENAULT","R 21",12,5638816
17,"germany","KGM","TORRES EVX",12,5638816
17,"germany","AUDI","50",12,5638816
17,"germany","FISKER","KARMA",12,5638816
17,"germany","DAIHATSU","YRV",12,5638816
17,"germany","BMW","725",12,5638816
17,"germany","CITROEN","VISA",12,5638816
17,"germany","FERRARI","330",12,5638816
17,"germany","MORGAN","AERO 8",12,5638816
17,"germany","GMC","SAVANA",12,5638816
17,"germany","VOLVO","264",11,5638816
17,"germany","ROVER","45",11,5638816
17,"germany","DAIHATSU","FEROZA_SPORTRAK",11,5638816
17,"germany","FIAT","130",11,5638816
17,"germany","LANCIA","PHEDRA",11,5638816
17,"germany","RENAULT","ALPINE V6",11,5638816
17,"germany","NISSAN","SILVIA",11,5638816
17,"germany","MINI","COOPER_SD_COUPE",11,5638816
17,"germany","FERRARI","F40",11,5638816
17,"germany","VW","ID.6",11,5638816
17,"germany","FERRARI","SUPERAMERICA",11,5638816
17,"germany","BUICK","ELECTRA",11,5638816
17,"germany","LADA","1200",11,5638816
17,"germany","LEXUS","LS 460",11,5638816
17,"germany","LANCIA","LYBRA",11,5638816
17,"germany","FIAT","128",11,5638816
17,"germany","VOLVO","944",11,5638816
17,"germany","VOLVO","340",11,5638816
17,"germany","LAND_ROVER","SERIE I",11,5638816
17,"germany","LEXUS","RC F",11,5638816
17,"germany","MERCEDES_BENZ","SL 680",11,5638816
17,"germany","CHEVROLET","2500",11,5638816
17,"germany","CADILLAC","BLS",11,5638816
17,"germany","VW","POLO R WRC",11,5638816
17,"germany","FIAT","850",11,5638816
17,"germany","HONDA","CONCERTO",11,5638816
17,"germany","RENAULT","R 9",11,5638816
17,"germany","ALFA_ROMEO","ALFA 75",11,5638816
17,"germany","SKODA","120",10,5638816
17,"germany","SAAB","99",10,5638816
17,"germany","SEAT","TERRA",10,5638816
17,"germany","HYUNDAI","STAREX",10,5638816
17,"germany","FERRARI","412",10,5638816
17,"germany","FORD","CUSTOMLINE",10,5638816
17,"germany","ALFA_ROMEO","CROSSWAGON",10,5638816
17,"germany","MAZDA","929",10,5638816
17,"germany","MERCEDES_BENZ","CLC 160",10,5638816
17,"germany","BMW","ACTIVEHYBRID 5",10,5638816
17,"germany","ALFA_ROMEO","ALFA 146",10,5638816
17,"germany","MERCEDES_BENZ","MAYBACH S-KLASSE",10,5638816
17,"germany","ALFA_ROMEO","164",10,5638816
17,"germany","BENTLEY","EIGHT",10,5638816
17,"germany","BUICK","ROADMASTER",10,5638816
17,"germany","TOYOTA","FJ CRUISER",10,5638816
17,"germany","MERCEDES_BENZ","E 36 AMG",10,5638816
17,"germany","LADA","SAMARA",10,5638816
17,"germany","LADA","NOVA",10,5638816
17,"germany","BENTLEY","S2",10,5638816
17,"germany","SERES","5",10,5638816
17,"germany","ALFA_ROMEO","ALFA 33",10,5638816
17,"germany","ASTON_MARTIN","LAGONDA",10,5638816
17,"germany","LOTUS","EXCEL",10,5638816
17,"germany","LINCOLN","MARK",10,5638816
17,"germany","BMW","324",10,5638816
17,"germany","MCLAREN","650S SPIDER",10,5638816
17,"germany","LEXUS","GS 430",10,5638816
17,"germany","ALFA_ROMEO","155",9,5638816
17,"germany","FIAT","BRAVA",9,5638816
17,"germany","ALFA_ROMEO","ALFA 155",9,5638816
17,"germany","TRIUMPH","TR5",9,5638816
17,"germany","VOLVO","S60 CC",9,5638816
17,"germany","HONGQI","E-HS9",9,5638816
17,"germany","FIAT","E-ULYSSE",9,5638816
17,"germany","FIAT","X 1/9",9,5638816
17,"germany","BUICK","REGAL",9,5638816
17,"germany","SUZUKI","LJ 80",9,5638816
17,"germany","NISSAN","280 ZX",9,5638816
17,"germany","LAMBORGHINI","COUNTACH",9,5638816
17,"germany","NISSAN","DATSUN",9,5638816
17,"germany","CHEVROLET","MONTE CARLO",9,5638816
17,"germany","TOYOTA","DYNA",9,5638816
17,"germany","SUZUKI","LJ",9,5638816
17,"germany","LOTUS","ELAN",9,5638816
17,"germany","MITSUBISHI","SIGMA",9,5638816
17,"germany","FIAT","RITMO",9,5638816
17,"germany","PEUGEOT","E-TRAVELLER",9,5638816
17,"germany","ROVER","25",9,5638816
17,"germany","LEXUS","LC 500H",9,5638816
17,"germany","VW","POLO SEDAN",9,5638816
17,"germany","RENAULT","R 11",9,5638816
17,"germany","MINI","CLUBVAN",9,5638816
17,"germany","SKODA","FAVORIT",9,5638816
17,"germany","ALFA_ROMEO","2000",9,5638816
17,"germany","FIAT","REGATA",9,5638816
17,"germany","MCLAREN","620R",9,5638816
17,"germany","MERCEDES_BENZ","CL 160",9,5638816
17,"germany","CORVETTE","ZR 1",9,5638816
17,"germany","LEXUS","LS 500",9,5638816
17,"germany","KIA","SEPHIA",9,5638816
17,"germany","VW","POLO PLUS",9,5638816
17,"germany","FIAT","PALIO",9,5638816
17,"germany","VOLVO","360",9,5638816
17,"germany","MITSUBISHI","SPACE GEAR",9,5638816
17,"germany","VW","SANTANA",9,5638816
17,"germany","TRIUMPH","TR7",9,5638816
17,"germany","RENAULT","R 25",8,5638816
17,"germany","KIA","JOICE",8,5638816
17,"germany","LEXUS","IS-F",8,5638816
17,"germany","OLDSMOBILE","TORONADO",8,5638816
17,"germany","HYUNDAI","LANTRA",8,5638816
17,"germany","BUICK","LE SABRE",8,5638816
17,"germany","CHRYSLER","NEON",8,5638816
17,"germany","NISSAN","BLUEBIRD",8,5638816
17,"germany","ALFA_ROMEO","ALFA 145",8,5638816
17,"germany","CHEVROLET","VOLT",8,5638816
17,"germany","MERCEDES_BENZ","GL 55 AMG",8,5638816
17,"germany","MG","MGC",8,5638816
17,"germany","MERCEDES_BENZ","S 380",8,5638816
17,"germany","MITSUBISHI","L400",8,5638816
17,"germany","LAMBORGHINI","JALPA",8,5638816
17,"germany","TOYOTA","TERCEL",8,5638816
17,"germany","FORD","FALCON",8,5638816
17,"germany","LANCIA","FLAMINIA",8,5638816
17,"germany","MASERATI","MC12",8,5638816
17,"germany","KIA","SHUMA",8,5638816
17,"germany","CADILLAC","XT6",8,5638816
17,"germany","HYUNDAI","PALISADE",7,5638816
17,"germany","CITROEN","<U+00CB>-SPACETOURER",7,5638816
17,"germany","LOTUS","OTHERS",7,5638816
17,"germany","MCLAREN","P1",7,5638816
17,"germany","BMW","ACTIVEHYBRID 3",7,5638816
17,"germany","OLDSMOBILE","DELTA 88",7,5638816
17,"germany","LAMBORGHINI","ESPADA",7,5638816
17,"germany","CHEVROLET","TRAVERSE",7,5638816
17,"germany","MITSUBISHI","STARION",7,5638816
17,"germany","FORD","PUMA GEN-E",7,5638816
17,"germany","CITROEN","ACADIANE",7,5638816
17,"germany","ABARTH","600E",7,5638816
17,"germany","CITROEN","<U+00CB>-C3",7,5638816
17,"germany","MERCEDES_BENZ","ACTROS",7,5638816
17,"germany","SUZUKI","SAMURAI",7,5638816
17,"germany","PEUGEOT","806",7,5638816
17,"germany","JEEP","COMANCHE",7,5638816
17,"germany","FORD","SPORTKA",7,5638816
17,"germany","MINI","COOPER_D_PACEMAN",7,5638816
17,"germany","FERRARI","246",7,5638816
17,"germany","VOLVO","745",7,5638816
17,"germany","ALFA_ROMEO","MONTREAL",7,5638816
17,"germany","HONDA","CITY",7,5638816
17,"germany","LEXUS","NX 200",7,5638816
17,"germany","GMC","ACADIA",7,5638816
17,"germany","LANCIA","GAMMA",7,5638816
17,"germany","MERCEDES_BENZ","308",6,5638816
17,"germany","FORD","M",6,5638816
17,"germany","MASERATI","MERAK",6,5638816
17,"germany","VOLVO","855",6,5638816
17,"germany","FERRARI","DAYTONA",6,5638816
17,"germany","FORD","WINDSTAR",6,5638816
17,"germany","VOLVO","965",6,5638816
17,"germany","LEXUS","LS 430",6,5638816
17,"germany","PLYMOUTH","PROWLER",6,5638816
17,"germany","CITROEN","E-MEHARI",6,5638816
17,"germany","BMW","ACTIVEHYBRID X6",6,5638816
17,"germany","MERCEDES_BENZ","GL 400",6,5638816
17,"germany","FIAT","X_1_9",6,5638816
17,"germany","ALFA_ROMEO","146",6,5638816
17,"germany","DODGE","DART",6,5638816
17,"germany","ASTON_MARTIN","CYGNET",6,5638816
17,"germany","MITSUBISHI","GALLOPER",6,5638816
17,"germany","MERCEDES_BENZ","E 550",6,5638816
17,"germany","ALFA_ROMEO","1750",6,5638816
17,"germany","CHEVROLET","NIVA",6,5638816
17,"germany","FORD","TAURUS",6,5638816
17,"germany","MG","ZR",6,5638816
17,"germany","FERRARI","ENZO FERRARI",6,5638816
17,"germany","BMW","ACTIVE HYBRID X6",6,5638816
17,"germany","TOYOTA","FJ40",6,5638816
17,"germany","BMW","ACTIVE HYBRID 5",6,5638816
17,"germany","DAEWOO","NUBIRA",6,5638816
17,"germany","CADILLAC","XLR",6,5638816
17,"germany","FORD","BRONCO SPORT",6,5638816
17,"germany","NISSAN","LAUREL",6,5638816
17,"germany","POLESTAR","1",6,5638816
17,"germany","PONTIAC","FIERO",6,5638816
17,"germany","PONTIAC","SOLSTICE",6,5638816
17,"germany","DAEWOO","REZZO",6,5638816
17,"germany","ALFA_ROMEO","145",6,5638816
17,"germany","MERCEDES_BENZ","SLC 500",6,5638816
17,"germany","LEXUS","LS 400",6,5638816
17,"germany","FIAT","500L URBAN",6,5638816
17,"germany","LINCOLN","LS",6,5638816
17,"germany","ROVER","216",6,5638816
17,"germany","SUBARU","B9 TRIBECA",5,5638816
17,"germany","ROVER","STREETWISE",5,5638816
17,"germany","DAEWOO","LACETTI",5,5638816
17,"germany","LADA","GRANTA",5,5638816
17,"germany","FIAT","2300",5,5638816
17,"germany","MERCEDES_BENZ","290",5,5638816
17,"germany","RENAULT","DUSTER",5,5638816
17,"germany","RENAULT","FUEGO",5,5638816
17,"germany","CITROEN","EVASION",5,5638816
17,"germany","MAXUS","EV80",5,5638816
17,"germany","BENTLEY","S1",5,5638816
17,"germany","ROVER","214",5,5638816
17,"germany","DODGE","CARAVAN",5,5638816
17,"germany","RENAULT","R 6",5,5638816
17,"germany","FERRARI","MONZA",5,5638816
17,"germany","RENAULT","R 18",5,5638816
17,"germany","VW","T3 BLUE STAR",5,5638816
17,"germany","MERCEDES_BENZ","SL 70 AMG",5,5638816
17,"germany","PEUGEOT","301",5,5638816
17,"germany","GMC","TERRAIN",5,5638816
17,"germany","BUICK","PARK AVENUE",5,5638816
17,"germany","ROVER","200",5,5638816
17,"germany","SUZUKI","CAPPUCCINO",5,5638816
17,"germany","KIA","ROCSTA",5,5638816
17,"germany","LEXUS","IS 350",5,5638816
17,"germany","MAZDA","MX-6",5,5638816
17,"germany","PEUGEOT","305",5,5638816
17,"germany","KIA","ELAN",5,5638816
17,"germany","HYUNDAI","H 100",5,5638816
17,"germany","LEXUS","GS F",5,5638816
17,"germany","BUICK","CENTURY",5,5638816
17,"germany","DODGE","VAN",5,5638816
17,"germany","JEEP","CJ-8",4,5638816
17,"germany","MITSUBISHI","SAPPORO",4,5638816
17,"germany","CITROEN","HOLIDAYS",4,5638816
17,"germany","KIA","PREGIO",4,5638816
17,"germany","KGM","ACTYON",4,5638816
17,"germany","LADA","ALEKO",4,5638816
17,"germany","MERCEDES_BENZ","R 63 AMG",4,5638816
17,"germany","NISSAN","TITAN",4,5638816
17,"germany","PONTIAC","GRAND-PRIX",4,5638816
17,"germany","ISUZU","PICK UP",4,5638816
17,"germany","BUICK","SKYLARK",4,5638816
17,"germany","MASERATI","TC",4,5638816
17,"germany","FORD","AEROSTAR",4,5638816
17,"germany","DODGE","STEALTH",4,5638816
17,"germany","SAAB","90",4,5638816
17,"germany","NISSAN","FIGARO",4,5638816
17,"germany","SUZUKI","SANTANA",4,5638816
17,"germany","FIAT","124 COUP<U+00C8>",4,5638816
17,"germany","FORD","ECONOVAN",4,5638816
17,"germany","NISSAN","ALTIMA",4,5638816
17,"germany","MERCEDES_BENZ","CL 320",4,5638816
17,"germany","PEUGEOT","604",4,5638816
17,"germany","CHRYSLER","IMPERIAL",4,5638816
17,"germany","VW","MAGGIOLINO",4,5638816
17,"germany","NIO","EL8",4,5638816
17,"germany","VW","T7__MODEL_OTHER",4,5638816
17,"germany","MCLAREN","ELVA",4,5638816
17,"germany","FIAT","900",4,5638816
17,"germany","FIAT","TEMPRA",4,5638816
17,"germany","RENAULT","GRAND KANGOO E-TECH",4,5638816
17,"germany","LEXUS","LX 570",4,5638816
17,"germany","VOLVO","262",4,5638816
17,"germany","BMW","830",4,5638816
17,"germany","MERCEDES_BENZ","E 60 AMG",4,5638816
17,"germany","FORD","F 1",4,5638816
17,"germany","JAGUAR","X300",4,5638816
17,"germany","CITROEN","M<U+00C9>HARI",4,5638816
17,"germany","SKODA","PICK-UP",4,5638816
17,"germany","PONTIAC","SUNBIRD",4,5638816
17,"germany","SUBARU","LIBERO",4,5638816
17,"germany","ROVER","416",4,5638816
17,"germany","FERRARI","250",4,5638816
17,"germany","NISSAN","QUEST",4,5638816
17,"germany","CHEVROLET","ALERO",4,5638816
17,"germany","DACIA","PICK UP",4,5638816
17,"germany","ISUZU","TROOPER",4,5638816
17,"germany","PEUGEOT","RANCH",3,5638816
17,"germany","SKODA","135",3,5638816
17,"germany","DACIA","1310",3,5638816
17,"germany","FIAT","CAMPAGNOLA",3,5638816
17,"germany","JAGUAR","420",3,5638816
17,"germany","PORSCHE","959",3,5638816
17,"germany","MAZDA","E SERIES",3,5638816
17,"germany","CADILLAC","ALLANTE",3,5638816
17,"germany","DAEWOO","EVANDA",3,5638816
17,"germany","MCLAREN","SENNA",3,5638816
17,"germany","PORSCHE","550",3,5638816
17,"germany","HYUNDAI","VERACRUZ",3,5638816
17,"germany","SUZUKI","E VITARA",3,5638816
17,"germany","CADILLAC","CT5",3,5638816
17,"germany","KIA","BESTA",3,5638816
17,"germany","MASERATI","430",3,5638816
17,"germany","LEXUS","GX 460",3,5638816
17,"germany","DAIHATSU","HIJET",3,5638816
17,"germany","CHEVROLET","CAVALIER",3,5638816
17,"germany","SUZUKI","SUPER-CARRY",3,5638816
17,"germany","MASERATI","222",3,5638816
17,"germany","MERCEDES_BENZ","AMG ONE",3,5638816
17,"germany","LANCIA","DEDRA",3,5638816
17,"germany","CHRYSLER","SARATOGA",3,5638816
17,"germany","MASERATI","224",3,5638816
17,"germany","MASERATI","228",3,5638816
17,"germany","LOTUS","2-ELEVEN",3,5638816
17,"germany","ROVER","600",3,5638816
17,"germany","DAEWOO","LANOS",3,5638816
17,"germany","SAAB","9-7X",3,5638816
17,"germany","FERRARI","599 SA APERTA",3,5638816
17,"germany","LEXUS","LFA",3,5638816
17,"germany","PEUGEOT","505",3,5638816
17,"germany","LOTUS","ELITE",3,5638816
17,"germany","CHEVROLET","UPLANDER",2,5638816
17,"germany","LOTUS","CORTINA",2,5638816
17,"germany","VOLVO","744",2,5638816
17,"germany","ROVER","827",2,5638816
17,"germany","OLDSMOBILE","CUSTOM CRUISER",2,5638816
17,"germany","LINCOLN","AVIATOR",2,5638816
17,"germany","FERRARI","599 GTO",2,5638816
17,"germany","ROVER","400",2,5638816
17,"germany","HYUNDAI","SANTAMO",2,5638816
17,"germany","LOTUS","EUROPA",2,5638816
17,"germany","CITROEN","E-M<U+00C9>HARI",2,5638816
17,"germany","FERRARI","12CILINDRI",2,5638816
17,"germany","SUBARU","XT",2,5638816
17,"germany","MCLAREN","SENNA GTR",2,5638816
17,"germany","MCLAREN","12 C",2,5638816
17,"germany","SUZUKI","SJ 410",2,5638816
17,"germany","SKODA","130",2,5638816
